Field Sample ID,Location ID,Date Sampled,Parameter Name,Report Result,Report Units,Lab Qualifier,Detected,Sample Matrix,Sample Purpose,Sample Type,Filtered,Leached,Start Depth,End Depth,Elevation
S1362A4,S1362,10/22/2012,Arsenic,6.92,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1363A4,S1363,10/24/2012,Arsenic,29.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1364A4,S1364,10/24/2012,Arsenic,78.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1365A4,S1365,10/22/2012,Arsenic,28.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1366A4,S1366,10/23/2012,Arsenic,16.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1367A4,S1367,10/22/2012,Arsenic,41.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1368A4,S1368,10/22/2012,Arsenic,29.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1369A4,S1369,10/22/2012,Arsenic,34.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1370A4,S1370,10/23/2012,Arsenic,27.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1371A4,S1371,10/18/2012,Arsenic,21.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1372A4,S1372,10/18/2012,Arsenic,36.6,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1373A4,S1373,10/18/2012,Arsenic,38.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
#N/A,S1373,10/18/2012,Arsenic,27,mg/kg,,Y,SOIL,FD,SB,N,N,1.5,2,0
S1374A4,S1374,10/18/2012,Arsenic,22.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1375A4,S1375,10/22/2012,Arsenic,23.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1376A4,S1376,10/18/2012,Arsenic,20.5,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1377A4,S1377,10/23/2012,Arsenic,14.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1378A4,S1378,10/22/2012,Arsenic,61.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1379A4,S1379,10/22/2012,Arsenic,6.08,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1380A4,S1380,10/23/2012,Arsenic,14.6,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1381A4,S1381,10/23/2012,Arsenic,5.69,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1382A4,S1382,10/25/2012,Arsenic,16.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1383A4,S1383,10/25/2012,Arsenic,3.75,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
#N/A,S1383,10/25/2012,Arsenic,4.92,mg/kg,,Y,SOIL,FD,SB,N,N,1.5,2,0
S1384A4,S1384,10/24/2012,Arsenic,15.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1385A4,S1385,10/25/2012,Arsenic,13.9,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1386A4,S1386,10/24/2012,Arsenic,15.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1387A4,S1387,10/24/2012,Arsenic,9.99,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1388A4,S1388,10/24/2012,Arsenic,7.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1389A4,S1389,10/24/2012,Arsenic,10.2,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1390A4,S1390,10/23/2012,Arsenic,54.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1391A4,S1391,10/23/2012,Arsenic,51.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
#N/A,S1392,10/24/2012,Arsenic,6.73,mg/kg,,Y,SOIL,FD,SB,N,N,1.5,2,0
S1392A4,S1392,10/24/2012,Arsenic,6.98,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1393A4,S1393,10/23/2012,Arsenic,21.9,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1394A4,S1394,10/26/2012,Arsenic,31.2,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1395A4,S1395,10/26/2012,Arsenic,9.11,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1396A4,S1396,10/26/2012,Arsenic,30.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1397A4,S1397,10/25/2012,Arsenic,52.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1398A4,S1398,10/25/2012,Arsenic,41.2,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1399A4,S1399,10/25/2012,Arsenic,24.4,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1400A4,S1400,10/26/2012,Arsenic,5.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1401A4,S1401,10/25/2012,Arsenic,31.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1402A4,S1402,10/24/2012,Arsenic,16.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1403A4,S1403,10/25/2012,Arsenic,5.01,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1404A4,S1404,10/24/2012,Arsenic,7.35,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1405A4,S1405,10/25/2012,Arsenic,16.4,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1406A4,S1406,10/26/2012,Arsenic,18.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1407A4,S1407,10/26/2012,Arsenic,6.19,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1408A4,S1408,11/16/2012,Arsenic,51.1,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1409A4,S1409,11/15/2012,Arsenic,25.9,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1410A4,S1410,11/21/2012,Arsenic,35.4,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1411A4,S1411,11/15/2012,Arsenic,59.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1412A4,S1412,10/25/2012,Arsenic,2.06,mg/kg,U,N,SOIL,REG,SB,N,N,1.5,2,0
S1413A4,S1413,10/26/2012,Arsenic,15.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1414A4,S1414,10/26/2012,Arsenic,16.4,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1415A4,S1415,10/26/2012,Arsenic,17.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1416A4,S1416,10/26/2012,Arsenic,83.2,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1417A4,S1417,10/26/2012,Arsenic,7.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1418A4,S1418,10/26/2012,Arsenic,30.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1422A4,S1422,11/15/2012,Arsenic,30.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1423A4,S1423,11/15/2012,Arsenic,22.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1424A4,S1424,11/16/2012,Arsenic,13.6,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1425A4,S1425,11/16/2012,Arsenic,24.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1426A4,S1426,11/16/2012,Arsenic,26.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1427A4,S1427,11/19/2012,Arsenic,15.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1428A4,S1428,11/21/2012,Arsenic,7.27,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1429A4,S1429,11/19/2012,Arsenic,4.64,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1430A4,S1430,11/19/2012,Arsenic,45.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1431A4,S1431,11/19/2012,Arsenic,83.9,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1432A4,S1432,11/21/2012,Arsenic,10.6,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1433A4,S1433,11/21/2012,Arsenic,11.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1436E2,S1436,12/6/2012,Arsenic,2.73,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1437E1,S1437,12/17/2012,Arsenic,1.79,mg/kg,J,Y,SOIL,REG,SB,N,N,8,8.5,0
S1439D4,S1439,12/19/2012,Arsenic,1.77,mg/kg,J,Y,SOIL,REG,SB,N,N,7.5,8,0
#N/A,S1439,12/19/2012,Arsenic,1.64,mg/kg,J,Y,SOIL,FD,SB,N,N,0,0,0
S1440E1,S1440,12/17/2012,Arsenic,1.88,mg/kg,J,Y,SOIL,REG,SB,N,N,8,8.5,0
S1442D2,S1442,12/18/2012,Arsenic,1.44,mg/kg,J,Y,SOIL,REG,SB,N,N,6.5,7,0
S1442E3,S1442,12/18/2012,Arsenic,1.72,mg/kg,J,Y,SOIL,REG,SB,N,N,9,9.5,0
S1443D3,S1443,12/20/2012,Arsenic,1.1,mg/kg,J,Y,SOIL,REG,SB,N,N,7,7.5,0
S1444D3,S1444,1/9/2013,Arsenic,14.2,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1445A4,S1445,11/16/2012,Arsenic,1.43,mg/kg,J,Y,SOIL,REG,SB,N,N,1.5,2,0
S1446A4,S1446,11/16/2012,Arsenic,16.4,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1447A4,S1447,11/16/2012,Arsenic,16.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1448A4,S1448,11/19/2012,Arsenic,77.9,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1448A4-2%EB-TS,S1448,9/20/2013,Arsenic,25.9,ug/l,,Y,SOIL,SP,SB,N,Y,0,0,0
S1448A4-4%EB-TS,S1448,9/20/2013,Arsenic,48.7,ug/l,,Y,SOIL,SP,SB,N,Y,0,0,0
S1448A4-6%EB-TS,S1448,9/20/2013,Arsenic,39.7,ug/l,,Y,SOIL,SP,SB,N,Y,0,0,0
S1448A4-PRE,S1448,9/20/2013,Arsenic,86.8,mg/kg,,Y,SOIL,SP,SB,N,N,0,0,0
S1448A4-PRE,S1448,9/20/2013,Arsenic,28.5,ug/l,,Y,SOIL,SP,SB,N,Y,0,0,0
S1449A4,S1449,11/16/2012,Arsenic,2.45,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1450A4,S1450,11/19/2012,Arsenic,23,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1451A4,S1451,11/16/2012,Arsenic,2.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1452A4,S1452,11/19/2012,Arsenic,22.6,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1453A4,S1453,11/21/2012,Arsenic,17.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1454A4,S1454,11/16/2012,Arsenic,19.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1455A4,S1455,11/21/2012,Arsenic,5.11,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1456A4,S1456,11/21/2012,Arsenic,7.96,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1457A4,S1457,11/21/2012,Arsenic,15.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1458A4,S1458,11/21/2012,Arsenic,7.44,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1459A4,S1459,11/21/2012,Arsenic,68.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
#N/A,S1460,11/21/2012,Arsenic,13.2,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1460A4,S1460,11/21/2012,Arsenic,2.89,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1461A4,S1461,11/21/2012,Arsenic,58.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1462A4,S1462,11/21/2012,Arsenic,57.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1463A4,S1463,11/21/2012,Arsenic,48.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1464A4,S1464,11/21/2012,Arsenic,10.4,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1467D4,S1467,3/13/2013,Arsenic,56.2,mg/kg,,Y,SOIL,REG,SB,N,N,7.5,8,0
S1467E3,S1467,3/13/2013,Arsenic,56.2,mg/kg,,Y,SOIL,REG,SB,N,N,9,9.5,0
#N/A,S1467,3/13/2013,Arsenic,41.8,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1469E2,S1469,3/13/2013,Arsenic,90.1,mg/kg,,Y,SOIL,REG,SB,N,N,8.5,9,0
S1469F3,S1469,3/13/2013,Arsenic,35.4,mg/kg,,Y,SOIL,REG,SB,N,N,11,11.5,0
#N/A,S1476,2/14/2013,Arsenic,167,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1476A4,S1476,2/14/2013,Arsenic,173,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1477A4,S1477,2/14/2013,Arsenic,4.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1478A4,S1478,2/20/2013,Arsenic,7.62,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1479A4,S1479,2/20/2013,Arsenic,25.3,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1480A4-2%EB-TS,S1480,9/20/2013,Arsenic,10,ug/l,,Y,SOIL,REG,SB,N,Y,0,0,0
S1480A4-4%EB-TS,S1480,9/20/2013,Arsenic,59.8,ug/l,,Y,SOIL,SP,SB,N,Y,0,0,0
S1480A4-6%EB-TS,S1480,9/20/2013,Arsenic,54.6,ug/l,,Y,SOIL,REG,SB,N,Y,0,0,0
S1480A4-PRE,S1480,9/20/2013,Arsenic,38.6,mg/kg,,Y,SOIL,REG,SB,N,N,0,0,0
S1480A4-PRE,S1480,9/20/2013,Arsenic,53,ug/l,,Y,SOIL,REG,SB,N,Y,0,0,0
S1481A4,S1481,2/27/2013,Arsenic,33.4,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1482A4,S1482,2/27/2013,Arsenic,21.2,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1483K3,S1483,4/8/2013,Arsenic,1.21,mg/kg,J,Y,SOIL,REG,SB,N,N,21,21.5,0
S1484L3,S1484,3/4/2013,Arsenic,4.4,mg/kg,,Y,SOIL,REG,SB,N,N,23,23.5,0
S1486H1,S1486,3/5/2013,Arsenic,2.22,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,0
S1486I3,S1486,3/5/2013,Arsenic,2.64,mg/kg,,Y,SOIL,REG,SB,N,N,17,17.5,0
S1487K3,S1487,3/5/2013,Arsenic,1.35,mg/kg,J,Y,SOIL,REG,SB,N,N,21,21.5,0
S1488G4,S1488,4/8/2013,Arsenic,2.45,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
#N/A,S1489,4/9/2013,Arsenic,0.384,mg/kg,U,N,SOIL,FD,SB,N,N,0,0,0
S1489M3,S1489,4/9/2013,Arsenic,0.387,mg/kg,U,N,SOIL,REG,SB,N,N,25,25.5,0
S1490M1,S1490,4/9/2013,Arsenic,2.21,mg/kg,J,N,SOIL,REG,SB,N,N,24,24.5,0
S1491N1,S1491,4/9/2013,Arsenic,0.418,mg/kg,U,N,SOIL,REG,SB,N,N,26,26.5,0
S1492M2,S1492,4/10/2013,Arsenic,1.66,mg/kg,J,Y,SOIL,REG,SB,N,N,24.5,25,0
S1493N1,S1493,4/11/2013,Arsenic,1.21,mg/kg,J,Y,SOIL,REG,SB,N,N,26,26.5,0
S1493P1,S1493,4/11/2013,Arsenic,6.1,mg/kg,,Y,SOIL,REG,SB,N,N,30,30.5,0
S1494N3,S1494,4/10/2013,Arsenic,16.8,mg/kg,,Y,SOIL,REG,SB,N,N,27,27.5,0
S1495A2,S1495,2/21/2013,Arsenic,3.97,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1495C2,S1495,2/21/2013,Arsenic,2.59,mg/kg,,Y,SOIL,REG,SB,N,N,4.5,5,0
S1495G2,S1495,2/21/2013,Arsenic,57.6,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1495H2,S1495,5/28/2013,Arsenic,7.84,mg/kg,,Y,SOIL,REG,SB,N,N,14.5,15,0
#N/A,S1496,7/1/2013,Arsenic,3.56,mg/kg,J,Y,SOIL,FD,SB,N,N,0,0,0
S1496A1,S1496,7/1/2013,Arsenic,3.83,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1496B2,S1496,7/1/2013,Arsenic,3.39,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1496C3,S1496,7/1/2013,Arsenic,6.67,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
S1496D3,S1496,7/1/2013,Arsenic,6.48,mg/kg,J,Y,SOIL,REG,SB,N,N,7,7.5,0
S1497A3,S1497,4/4/2013,Arsenic,2.99,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1497F1,S1497,4/4/2013,Arsenic,16.1,mg/kg,,Y,SOIL,REG,SB,N,N,10,10.5,0
S1497G1,S1497,4/4/2013,Arsenic,1.78,mg/kg,J,Y,SOIL,REG,SB,N,N,12,12.5,0
S1498A2,S1498,3/27/2013,Arsenic,1.28,mg/kg,J,Y,SOIL,REG,SB,N,N,0.5,1,0
S1498C4,S1498,3/29/2013,Arsenic,2.04,mg/kg,J,Y,SOIL,REG,SB,N,N,5.5,6,0
S1498G1,S1498,3/29/2013,Arsenic,1.38,mg/kg,J,Y,SOIL,REG,SB,N,N,12,12.5,0
S1499A2,S1499,8/14/2013,Arsenic,7.52,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1499C2,S1499,8/14/2013,Arsenic,1,mg/kg,U,N,SOIL,REG,SB,N,N,4.5,5,0
S1500A2,S1500,4/10/2013,Arsenic,36.6,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1500C4,S1500,4/10/2013,Arsenic,4.54,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1500E2,S1500,4/10/2013,Arsenic,0.385,mg/kg,U,N,SOIL,REG,SB,N,N,8.5,9,0
S1501A1,S1501,6/4/2013,Arsenic,16.1,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1501A4,S1501,6/4/2013,Arsenic,22.7,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1501D2,S1501,6/4/2013,Arsenic,10,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,0
S1501H2,S1501,6/4/2013,Arsenic,14.9,mg/kg,,Y,SOIL,REG,SB,N,N,14.5,15,0
S1502A1,S1502,6/4/2013,Arsenic,11.8,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1503A1,S1503,6/4/2013,Arsenic,8.82,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1503B2,S1503,6/4/2013,Arsenic,6.03,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1504A1,S1504,6/5/2013,Arsenic,1.5,mg/kg,J,Y,SOIL,REG,SB,N,N,0,0.5,0
S1504A4,S1504,6/5/2013,Arsenic,83,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1504G3,S1504,6/5/2013,Arsenic,4.64,mg/kg,J,Y,SOIL,REG,SB,N,N,13,13.5,0
S1505A1,S1505,6/6/2013,Arsenic,1.01,mg/kg,J,Y,SOIL,REG,SB,N,N,0,0.5,0
S1505C4,S1505,6/6/2013,Arsenic,2.13,mg/kg,U,N,SOIL,REG,SB,N,N,5.5,6,0
S1505G4,S1505,6/6/2013,Arsenic,5.89,mg/kg,,Y,SOIL,REG,SB,N,N,13.5,14,0
S1506B1,S1506,6/6/2013,Arsenic,40.7,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1506G1,S1506,6/6/2013,Arsenic,0.408,mg/kg,U,N,SOIL,REG,SB,N,N,12,12.5,0
S1507A1,S1507,6/10/2013,Arsenic,95.6,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1507C1,S1507,6/10/2013,Arsenic,2.34,mg/kg,U,N,SOIL,REG,SB,N,N,4,4.5,0
S1508A1,S1508,5/22/2013,Arsenic,14.1,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1508G3,S1508,5/22/2013,Arsenic,5.55,mg/kg,,Y,SOIL,REG,SB,N,N,13,13.5,0
S1508H1,S1508,5/22/2013,Arsenic,12.2,mg/kg,,Y,SOIL,REG,SB,N,N,14,14.5,0
S1509A1,S1509,5/22/2013,Arsenic,8.79,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1509A3,S1509,5/22/2013,Arsenic,10.7,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1509B2,S1509,5/22/2013,Arsenic,15.6,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1510A1,S1510,5/22/2013,Arsenic,14.6,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1510D1,S1510,5/22/2013,Arsenic,31.9,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1510D3,S1510,5/22/2013,Arsenic,4.76,mg/kg,,Y,SOIL,REG,SB,N,N,7,7.5,0
S1511A2,S1511,5/30/2013,Arsenic,23.4,mg/kg,,Y,SOIL,RE,SB,N,N,0.5,1,0
S1511B1,S1511,5/30/2013,Arsenic,6.42,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1511C4,S1511,5/30/2013,Arsenic,2.01,mg/kg,U,N,SOIL,REG,SB,N,N,5.5,6,0
S1512A3,S1512,4/25/2013,Arsenic,262,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1512B1,S1512,4/25/2013,Arsenic,76.9,mg/kg,,Y,SOIL,REG,SB,N,N,2,2.5,0
S1512B2,S1512,4/25/2013,Arsenic,29.9,mg/kg,,Y,SOIL,REG,SB,N,N,2.5,3,0
S1512C4,S1512,4/25/2013,Arsenic,13,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1513A2,S1513,5/23/2013,Arsenic,8.68,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1513A4,S1513,5/23/2013,Arsenic,27.5,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1513G2,S1513,5/23/2013,Arsenic,12.5,mg/kg,,Y,SOIL,REG,SB,N,N,12.5,13,0
S1514A3,S1514,7/9/2013,Arsenic,16.4,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1514C3,S1514,7/9/2013,Arsenic,111,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
S1514H4,S1514,7/9/2013,Arsenic,11.4,mg/kg,,Y,SOIL,REG,SB,N,N,15.5,16,0
S1515A1,S1515,5/24/2013,Arsenic,25.7,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1515C1,S1515,5/24/2013,Arsenic,1.86,mg/kg,J,Y,SOIL,REG,SB,N,N,4,4.5,0
S1516G1,S1516,5/29/2013,Arsenic,2.01,mg/kg,J,Y,SOIL,REG,SB,N,N,12,12.5,0
S1516A2,S1516,5/29/2013,Arsenic,26.2,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1516A3,S1516,5/29/2013,Arsenic,168,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1517A1,S1517,5/29/2013,Arsenic,8.47,mg/kg,,Y,SOIL,REG,SB,N,N,0,0.5,0
S1517C4,S1517,5/29/2013,Arsenic,91.8,mg/kg,,Y,SOIL,REG,SB,N,N,5.5,6,0
S1517D1,S1517,5/29/2013,Arsenic,3.89,mg/kg,,Y,SOIL,REG,SB,N,N,6,6.5,0
S1518A4,S1518,5/22/2013,Arsenic,29.8,mg/kg,,Y,SOIL,REG,SB,N,N,1.5,2,0
S1518B4,S1518,5/22/2013,Arsenic,6.9,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,0
S1519A2,S1519,5/10/2013,Arsenic,13.8,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1520A3,S1520,5/10/2013,Arsenic,4.41,mg/kg,,Y,SOIL,REG,SB,N,N,1,1.5,0
S1521A2,S1521,5/10/2013,Arsenic,7.62,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1522A2,S1522,5/10/2013,Arsenic,8.01,mg/kg,,Y,SOIL,REG,SB,N,N,0.5,1,0
S1523C3,S1523,3/14/2013,Arsenic,279,mg/kg,,Y,SOIL,REG,SB,N,N,5,5.5,0
S1523RB2,S1523,3/27/2013,Arsenic,241,mg/kg,,Y,SOIL,RE,SB,N,N,2.5,3,0
S1524C1,S1524,3/18/2013,Arsenic,2720,mg/kg,,Y,SOIL,REG,SB,N,N,4,4.5,0
S1524RC1,S1524,3/27/2013,Arsenic,512,mg/kg,,Y,SOIL,RE,SB,N,N,4,4.5,0
S1525D2,S1525,3/18/2013,Arsenic,4.6,mg/kg,,Y,SOIL,REG,SB,N,N,6.5,7,0
#N/A,S1525,3/18/2013,Arsenic,3,mg/kg,,Y,SOIL,FD,SB,N,N,0,0,0
S1525RC2,S1525,3/27/2013,Arsenic,366,mg/kg,,Y,SOIL,RE,SB,N,N,4.5,5,0
S1526B4,S1526,3/13/2013,Arsenic,324,mg/kg,,Y,SOIL,REG,SB,N,N,3.5,4,0
S1526RB2,S1526,3/27/2013,Arsenic,338,mg/kg,,Y,SOIL,RE,SB,N,N,2.5,3,0
